Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
1060,entry_information,1,entry_information,20,Entry information,_Entry.ID,N,,CHAR(12),NOT NULL,N,Y,Y,,,N,780,4181,N,N,N,?,Entry,ID,code,BMRB accession number for this entry,?
1070,entry_information,1,entry_information,20,Entry information,_Entry.Title,N,,TEXT,NOT NULL,N,,,,,N,790,Backbone 1H$ 13C$ and 15N Chemical Shift Assignments for Lysozyme,N,N,N,?,Entry,Title,text,A descriptive title for the entry.  Something similar to the title of a scientific paper.,?
1080,entry_information,1,entry_information,20,Entry information,_Entry.Type,Y,Y,VARCHAR(127),NOT NULL,N,,,,,N,800,,N,N,N,macromolecule,Entry,Type,line,The BMRB entry type with respect to the type of molecular system studied.,?
1090,entry_information,1,entry_information,20,Entry information,_Entry.Version_type,Y,Y,VARCHAR(31),NOT NULL,N,,,,,N,810,original,N,N,N,original,Entry,Version_type,line,Defines whether the current version of the entry is the original version or an updated version.,?
1100,entry_information,1,entry_information,20,Entry information,_Entry.Submission_date,N,,DATETIME year to day,NOT NULL,N,,,,,N,820,1999-07-03',N,N,N,?,Entry,Submission_date,yyyy-mm-dd,Date the entry was submitted to BMRB.,?
1110,entry_information,1,entry_information,20,Entry information,_Entry.Accession_date,N,,DATETIME year to day,NOT NULL,N,,,,,N,830,1999-07-04',N,N,N,?,Entry,Accession_date,yyyy-mm-dd,Date BMRB accession number was assigned to the entry.,?
1120,entry_information,1,entry_information,20,Entry information,_Entry.Last_release_date,N,,DATETIME year to day,,N,,,,,N,840,2002-01-12',N,N,N,?,Entry,Last_release_date,yyyy-mm-dd,Date the current version of th entry was released.,?
1130,entry_information,1,entry_information,20,Entry information,_Entry.Original_release_date,N,,DATETIME year to day,,N,,,,,N,850,2002-03-21',N,N,N,?,Entry,Original_release_date,yyyy-mm-dd,Date the entry was originally released.,?
1140,entry_information,1,entry_information,20,Entry information,_Entry.Origination,N,,VARCHAR(31),NOT NULL,N,,,,,N,860,author,N,N,N,author,Entry,Origination,line,The value to this tag defines who entered the original data into the database.  Entries taken from the literature and entered by BMRB staff are marked 'BMRB.'  Entries supplied by authors are marked 'author' and entries taken from the PDB will be marked 'PDB.',?
1150,entry_information,1,entry_information,20,Entry information,_Entry.Format_name,Y,Y,VARCHAR(127),,N,,,,,N,870,?,N,N,N,?,Entry,Format_name,line,The name of the file format being used to express this data set.,?
1160,entry_information,1,entry_information,20,Entry information,_Entry.NMR_STAR_version,Y,N,VARCHAR(31),NOT NULL,N,,,,,N,880,3.2.0.0,N,N,N,3.2.1.32,Entry,NMR_STAR_version,line,Version of NMR-STAR in which the current entry is formatted.,?
1170,entry_information,1,entry_information,20,Entry information,_Entry.NMR_STAR_dict_location,N,,VARCHAR(255),,N,,,,,N,890,?,N,N,N,?,Entry,NMR_STAR_dict_location,line,Location where the dictionary relevant to this entry content can be found.,?
1180,entry_information,1,entry_information,20,Entry information,_Entry.Original_NMR_STAR_version,Y,N,VARCHAR(31),,N,,,,,N,900,1,N,N,N,?,Entry,Original_NMR_STAR_version,line,Version of NMR-STAR in which the original entry was generated.,?
1190,entry_information,1,entry_information,20,Entry information,_Entry.Experimental_method,Y,N,VARCHAR(127),NOT NULL,N,,,,,N,910,NMR,N,N,N,NMR,Entry,Experimental_method,line,The experimental method used to gather the data in the entry is given as the value to this tag.,?
1200,entry_information,1,entry_information,20,Entry information,_Entry.Experimental_method_subtype,Y,N,VARCHAR(31),,N,,,,,N,920,Solution,N,N,N,solution,Entry,Experimental_method_subtype,line,Enter the type of NMR method used (e.g.$ solution$ solid-state (powder)$ theoretical$ etc.).,?
1210,entry_information,1,entry_information,20,Entry information,_Entry.Source_data_format,N,,VARCHAR(127),,N,,,,,N,930,?,N,N,N,?,Entry,Source_data_format,line,The source format for data converted to NMR-STAR populating the entry.,?
1220,entry_information,1,entry_information,20,Entry information,_Entry.Source_data_format_version,N,,VARCHAR(127),,N,,,,,N,940,?,N,N,N,?,Entry,Source_data_format_version,line,The source format version for data converted from another format and included in the entry.,?
1230,entry_information,1,entry_information,20,Entry information,_Entry.Generated_software_name,N,,VARCHAR(127),,N,,,,,N,950,?,N,N,N,?,Entry,Generated_software_name,line,The creator program name for this data file.,?
1240,entry_information,1,entry_information,20,Entry information,_Entry.Generated_software_version,N,,VARCHAR(127),,N,,,,,N,960,?,N,N,N,?,Entry,Generated_software_version,line,The creator program version for this data file.,?
1250,entry_information,1,entry_information,20,Entry information,_Entry.Generated_software_ID,N,,INTEGER,,N,,,Software,ID,N,970,?,N,N,N,?,Entry,Generated_software_ID,int,Pointer to '_Software.ID',?
1260,entry_information,1,entry_information,20,Entry information,_Entry.Generated_software_label,N,,VARCHAR(127),,N,,,Software,Sf_framecode,N,980,?,N,N,Y,?,Entry,Generated_software_label,framecode,Pointer to a saveframe of the category software.,?
1270,entry_information,1,entry_information,20,Entry information,_Entry.Generated_date,N,,DATETIME year to day,,N,,,,,N,990,?,N,N,N,?,Entry,Generated_date,yyyy-mm-dd,The creation date for this data set.,?
1280,entry_information,1,entry_information,20,Entry information,_Entry.DOI,N,,VARCHAR(255),,N,,,,,N,1000,?,N,N,N,?,Entry,DOI,line,The digital object identifier assigned to this document.,?
1290,entry_information,1,entry_information,20,Entry information,_Entry.UUID,N,,VARCHAR(255),,N,,,,,N,1010,?,N,N,N,?,Entry,UUID,line,The universal identifier for this data sert.,?
1300,entry_information,1,entry_information,20,Entry information,_Entry.Related_coordinate_file_name,N,,VARCHAR(255),,N,,,,,N,1020,?,N,N,N,?,Entry,Related_coordinate_file_name,line,The coordinate data file name associated with this constraint data set.,?
1310,entry_information,1,entry_information,20,Entry information,_Entry.Dep_release_code_coordinates,Y,Y,VARCHAR(31),,N,,,,,N,1030,RELEASE NOW,N,N,N,?,Entry,Dep_release_code_coordinates,line,Select the status or terms to be applied for the release of the atomic coordinate data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited period of time up to one year.,?
1320,entry_information,1,entry_information,20,Entry information,_Entry.Dep_release_code_nmr_constraints,Y,Y,VARCHAR(31),,N,,,,,N,1040,RELEASE NOW,N,N,N,?,Entry,Dep_release_code_nmr_constraints,line,Select the status or terms to be applied for the release of the NMR constraint data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited period of time up to one year.,?
1330,entry_information,1,entry_information,20,Entry information,_Entry.Dep_release_code_chemical_shifts,Y,Y,VARCHAR(31),,N,,,,,N,1050,RELEASE NOW,N,N,N,?,Entry,Dep_release_code_chemical_shifts,line,Select the status or terms to be applied for the release of the NMR chemical shift data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited period of time up to one year.,?
1340,entry_information,1,entry_information,20,Entry information,_Entry.Dep_release_code_nmr_exptl,Y,Y,VARCHAR(31),,N,,,,,N,1060,RELEASE NOW,N,N,N,?,Entry,Dep_release_code_nmr_exptl,line,Select the status or terms to be applied for the release of the NMR experimental data to the public. Depositors are encourage to make their data available to the public as quickly as possible.  However$ requests may be made to hold the data for a limited period of time up to one year.,?
1350,entry_information,1,entry_information,20,Entry information,_Entry.Dep_release_code_sequence,Y,Y,VARCHAR(31),,N,,,,,N,1070,RELEASE NOW,N,N,N,?,Entry,Dep_release_code_sequence,line,Select the status or terms to be applied for the prerelease of the sequence information for the biopolymers to the public. Although the atomic coordinate and other data may be placed 'on hold'$ immediate release of the polymer sequence data will allow others$ including the structural genomics centers$ to identify polymers that have been studied and to select other targets reducing duplicate effort.,?
1360,entry_information,1,entry_information,20,Entry information,_Entry.CASP_target,Y,Y,VARCHAR(31),,N,,,,,N,1080,no,N,N,N,?,Entry,CASP_target,line,Flag indicating if the deposited structure is part of a CASP$ CASD$ or other project.,?
1370,entry_information,1,entry_information,20,Entry information,_Entry.Details,N,,TEXT,,N,,,,,N,1090,?,N,N,N,?,Entry,Details,text,An optional text description of the entry used to provide additional information above that given as values to other items in the entry.,?
1380,entry_information,1,entry_information,20,Entry information,_Entry.Special_processing_instructions,N,,TEXT,,N,,,,,N,1100,Please include the atom nomenclature used in the deposition in the final processed entry as author atom nomenclature.  These atom names have been used in the publication related to this entry.,N,N,N,?,Entry,Special_processing_instructions,text,Author supplied instructions for the annotators to use in processing the entry.,?
1390,entry_information,1,entry_information,20,Entry information,_Entry.Update_BMRB_accession_code,N,,CHAR(12),,N,,,,,N,1110,4011,N,N,N,?,Entry,Update_BMRB_accession_code,code,Accession number for a BMRB entry that the current deposition is intended to update.,?
1400,entry_information,1,entry_information,20,Entry information,_Entry.Replace_BMRB_accession_code,N,,CHAR(12),,N,,,,,N,1120,4159,N,N,N,?,Entry,Replace_BMRB_accession_code,code,Accession number for a BMRB entry that the current deposition is intended to replace.,?
1410,entry_information,1,entry_information,20,Entry information,_Entry.Update_PDB_accession_code,N,,VARCHAR(15),,N,,,,,N,1130,1aaa,N,N,N,?,Entry,Update_PDB_accession_code,code,Accession number for a PDB entry that the current deposition is intended to update.,?
1420,entry_information,1,entry_information,20,Entry information,_Entry.Replace_PDB_accession_code,N,,VARCHAR(15),,N,,,,,N,1140,1ccc,N,N,N,?,Entry,Replace_PDB_accession_code,code,Accession number for a PDB entry that the current deposition is intended to replace.,?
1430,entry_information,1,entry_information,20,Entry information,_Entry.PDB_coordinate_file_version,N,,VARCHAR(31),,N,,,,,N,1150,1ABC,N,N,N,?,Entry,PDB_coordinate_file_version,code,Format version code for the PDB coordinate file that is the source of the PDB information included in the entry.,?
1440,entry_information,1,entry_information,20,Entry information,_Entry.BMRB_update_details,N,,TEXT,,N,,,,,N,1160,This deposition contains coupling constants and relaxation parameters that can be added to the existing entry.,N,N,N,?,Entry,BMRB_update_details,text,Text describing the reason for the update and the update itself.,?
1450,entry_information,1,entry_information,20,Entry information,_Entry.PDB_update_details,N,,TEXT,,N,,,,,N,1170,This deposition represents a further refinement of the previously deposited structure.,N,N,N,?,Entry,PDB_update_details,text,Text describing the data being deposited as an update for an existing entry.,?
1460,entry_information,1,entry_information,20,Entry information,_Entry.Release_request,Y,Y,VARCHAR(127),,N,,,,,N,1180,Immediate; On publication; Specific date; One year hold,N,N,N,?,Entry,Release_request,line,The condition choosen by the author for the release of the entry.,?
1470,entry_information,1,entry_information,20,Entry information,_Entry.Release_date_request,N,,DATETIME year to day,,N,,,,,N,1190,1999-12-10',N,N,N,?,Entry,Release_date_request,yyyy-mm-dd,Date requested by the author for the release of the entry to the public.,?
1480,entry_information,1,entry_information,20,Entry information,_Entry.Release_date_justification,N,,TEXT,,N,,,,,N,1200,Patent pending,N,N,N,?,Entry,Release_date_justification,text,Text justification for the release date request.,?
1490,entry_information,1,entry_information,20,Entry information,_Entry.Status_code,Y,Y,VARCHAR(31),,N,,,,,N,1210,REL,N,N,N,?,Entry,Status_code,line,Code for status of file.,?
1500,entry_information,1,entry_information,20,Entry information,_Entry.Recvd_deposit_form,N,,BOOLEAN,,N,,,,,N,1220,yes,N,N,N,?,Entry,Recvd_deposit_form,yes_no,This code indicates whether the deposition form for an entry has been received.,?
1510,entry_information,1,entry_information,20,Entry information,_Entry.Date_deposition_form,N,,DATETIME year to day,,N,,,,,N,1230,2004-02-29',N,N,N,?,Entry,Date_deposition_form,yyyy-mm-dd,The date the deposition form is received.,?
1520,entry_information,1,entry_information,20,Entry information,_Entry.Recvd_coordinates,N,,BOOLEAN,,N,,,,,N,1240,yes,N,N,N,?,Entry,Recvd_coordinates,yes_no,This code indicates whether the coordinates for an entry have been received.,?
1530,entry_information,1,entry_information,20,Entry information,_Entry.Date_coordinates,N,,DATETIME year to day,,N,,,,,N,1250,2004-02-29',N,N,N,?,Entry,Date_coordinates,yyyy-mm-dd,The date the coordinates are received.,?
1540,entry_information,1,entry_information,20,Entry information,_Entry.Recvd_nmr_constraints,N,,BOOLEAN,,N,,,,,N,1260,yes,N,N,N,?,Entry,Recvd_nmr_constraints,yes_no,This code indicates whether the NMR constraint data for an entry have been received.,?
1550,entry_information,1,entry_information,20,Entry information,_Entry.Date_nmr_constraints,N,,DATETIME year to day,,N,,,,,N,1270,2004-02-29',N,N,N,?,Entry,Date_nmr_constraints,yyyy-mm-dd,The date the NMR constraints are received.,?
1560,entry_information,1,entry_information,20,Entry information,_Entry.Recvd_chemical_shifts,N,,BOOLEAN,,N,,,,,N,1280,yes,N,N,N,?,Entry,Recvd_chemical_shifts,yes_no,This code indicates whether the NMR chemical shift data for an entry have been received.,?
1570,entry_information,1,entry_information,20,Entry information,_Entry.Date_chemical_shifts,N,,DATETIME year to day,,N,,,,,N,1290,2010-09-13',N,N,N,?,Entry,Date_chemical_shifts,yyyy-mm-dd,The date the NMR chemical shift data are received.,?
1580,entry_information,1,entry_information,20,Entry information,_Entry.Recvd_manuscript,N,,BOOLEAN,,N,,,,,N,1300,yes,N,N,N,?,Entry,Recvd_manuscript,yes_no,This code indicates whether the manuscript for an entry has been received.,?
1590,entry_information,1,entry_information,20,Entry information,_Entry.Date_manuscript,N,,DATETIME year to day,,N,,,,,N,1310,2004-02-29',N,N,N,?,Entry,Date_manuscript,yyyy-mm-dd,The date the manuscript is received.,?
1600,entry_information,1,entry_information,20,Entry information,_Entry.Recvd_author_approval,N,,BOOLEAN,,N,,,,,N,1320,yes,N,N,N,?,Entry,Recvd_author_approval,yes_no,This code indicates whether the author's approval for an entry has been received.,?
1610,entry_information,1,entry_information,20,Entry information,_Entry.Date_author_approval,N,,DATETIME year to day,,N,,,,,N,1330,2004-02-29',N,N,N,?,Entry,Date_author_approval,yyyy-mm-dd,The date the author's approval is received.,?
1620,entry_information,1,entry_information,20,Entry information,_Entry.Recvd_initial_deposition_date,N,,DATETIME year to day,,N,,,,,N,1340,2004-02-29',N,N,N,?,Entry,Recvd_initial_deposition_date,yyyy-mm-dd,The date of initial deposition. (The first message for deposition has been received.),?
1630,entry_information,1,entry_information,20,Entry information,_Entry.PDB_date_submitted,N,,DATETIME year to day,,N,,,,,N,1350,2004-02-29',N,N,N,?,Entry,PDB_date_submitted,yyyy-mm-dd,The date of complete deposition.  This corresponds to the date at which the PDB identifier is assigned.,?
1640,entry_information,1,entry_information,20,Entry information,_Entry.Author_release_status_code,Y,Y,VARCHAR(31),,N,,,,,N,1360,REL,N,N,N,?,Entry,Author_release_status_code,line,The release status authorized by the depositor.,?
1650,entry_information,1,entry_information,20,Entry information,_Entry.Date_of_PDB_release,N,,DATETIME year to day,,N,,,,,N,1370,2004-02-29',N,N,N,?,Entry,Date_of_PDB_release,yyyy-mm-dd,PDB release date. This is the date that appears in the PDB REVDAT record.,?
1660,entry_information,1,entry_information,20,Entry information,_Entry.Date_hold_coordinates,N,,DATETIME year to day,,N,,,,,N,1380,2004-02-29',N,N,N,?,Entry,Date_hold_coordinates,yyyy-mm-dd,At an author's request$ a coordinate entry may be held after processing for some period of time.,?
